RespId,weight,ppage,educ,race,gender,income_cat,voter_category
472271,0.6249,63,High school or less,Black,Male,Less than $40k,sporadic
472274,0.9962,59,High school or less,Hispanic,Female,$40-75k,rarely/never
472275,1.3447,41,Some college,White,Female,$40-75k,rarely/never
472276,1.2219,57,Some college,White,Female,$40-75k,always
472277,0.5944,58,College,Hispanic,Female,$125k or more,always
472280,0.5504,50,College,Black,Male,$125k or more,sporadic
472281,1.085,77,High school or less,White,Male,$75-125k,sporadic
472283,1.1689,46,High school or less,Hispanic,Male,$125k or more,sporadic
472284,1.1621,37,College,White,Female,$75-125k,sporadic
472287,1.3995,39,Some college,White,Female,$75-125k,sporadic
472288,1.374,35,College,White,Female,$125k or more,sporadic
472289,1.437,51,High school or less,White,Male,Less than $40k,sporadic
472290,1.3372,32,High school or less,Hispanic,Male,$40-75k,rarely/never
472292,0.9081,73,High school or less,White,Male,$75-125k,rarely/never
472293,1.1873,33,High school or less,White,Male,Less than $40k,rarely/never
472294,0.9673,70,High school or less,White,Female,Less than $40k,sporadic
472295,0.8526,38,College,Black,Female,$125k or more,rarely/never
472297,0.5872,65,Some college,Black,Female,$75-125k,always
472298,0.8314,73,College,White,Female,$75-125k,always
472299,1.1694,29,Some college,Black,Female,$40-75k,rarely/never
472300,1.2818,55,College,White,Female,$125k or more,sporadic
472302,0.8429,70,High school or less,Black,Female,$40-75k,sporadic
482466,1.2248000000000000,34,College,White,Female,$75-125k,rarely/never
472303,1.3135,49,College,White,Female,$125k or more,sporadic
472304,1.0936,38,Some college,White,Male,Less than $40k,always
472305,1.1986,55,High school or less,White,Male,$75-125k,rarely/never
472306,0.9485,65,High school or less,White,Male,$75-125k,rarely/never
472307,1.2671,39,High school or less,Black,Female,Less than $40k,sporadic
472309,1.0976,36,College,White,Female,$40-75k,always
472310,0.8047,70,Some college,White,Female,Less than $40k,always
472311,0.7835,73,College,White,Male,$125k or more,rarely/never
472313,1.073,32,College,White,Male,$125k or more,sporadic
472314,1.1382,41,Some college,White,Male,$40-75k,sporadic
472316,1.2402,29,Some college,Hispanic,Male,$40-75k,sporadic
472317,2.1776,44,High school or less,Hispanic,Female,$125k or more,sporadic
472319,0.6083,56,Some college,Hispanic,Female,$75-125k,sporadic
472321,1.6799,36,High school or less,White,Female,Less than $40k,rarely/never
472322,0.7208,71,College,White,Male,$40-75k,always
472323,0.8055,57,Some college,Black,Female,$75-125k,always
472325,0.8699,60,Some college,White,Female,$40-75k,always
472326,1.2687,35,College,White,Male,$125k or more,sporadic
472327,1.568,66,High school or less,White,Female,$75-125k,always
472328,1.056,48,College,White,Female,$75-125k,always
472329,0.8816,71,Some college,White,Female,$75-125k,always
472331,0.8421,78,College,White,Female,Less than $40k,sporadic
472333,0.8789,29,College,Other/Mixed,Female,$40-75k,sporadic
472334,0.8033,52,College,Other/Mixed,Male,$75-125k,always
472335,0.8046,81,College,White,Female,$40-75k,sporadic
472336,1.2994,34,High school or less,White,Male,$40-75k,rarely/never
472340,1.2414,54,Some college,White,Male,$125k or more,rarely/never
472341,0.6182,58,Some college,Black,Male,$75-125k,rarely/never
472343,0.7648,77,College,White,Female,$40-75k,rarely/never
472348,0.8377,53,College,White,Male,$40-75k,sporadic
472349,0.8314,69,College,White,Female,$75-125k,always
472351,0.9281,29,College,White,Female,$75-125k,rarely/never
472352,0.9208,80,Some college,White,Female,$75-125k,rarely/never
472353,0.8747,23,High school or less,White,Male,Less than $40k,always
472354,0.3542,49,College,Hispanic,Male,$75-125k,sporadic
472355,0.8303,28,Some college,White,Male,Less than $40k,rarely/never
472357,1.0065,56,High school or less,White,Male,$75-125k,rarely/never
472358,0.7364,37,Some college,Black,Male,$40-75k,rarely/never
472359,0.4969,70,Some college,Black,Female,$40-75k,always
482524,1.4753,52,High school or less,White,Male,Less than $40k,sporadic
472362,0.8884,73,Some college,Other/Mixed,Male,$75-125k,sporadic
472363,0.9676,62,College,White,Male,$125k or more,rarely/never
472364,0.7614,66,Some college,White,Male,$40-75k,sporadic
472366,1.3514,66,High school or less,White,Female,$125k or more,sporadic
472367,0.6866,48,College,Black,Female,$125k or more,sporadic
472368,1.1444,30,High school or less,White,Male,Less than $40k,rarely/never
472369,0.9676,60,College,White,Male,$125k or more,rarely/never
472370,1.0591,62,High school or less,White,Female,$40-75k,sporadic
472371,1.3612,39,High school or less,Hispanic,Male,$40-75k,rarely/never
472372,0.991,79,High school or less,White,Male,$40-75k,always
472374,1.0762,59,Some college,White,Female,$40-75k,always
472375,0.928,59,Some college,White,Male,Less than $40k,always
472377,1.1956,59,High school or less,Hispanic,Female,$75-125k,rarely/never
472380,0.6682,67,College,White,Female,Less than $40k,always
472381,0.7865,60,High school or less,Hispanic,Male,$125k or more,rarely/never
472382,1.0286,38,High school or less,Black,Male,Less than $40k,rarely/never
472384,0.9448,41,College,White,Male,$75-125k,sporadic
472385,1.3378,57,Some college,White,Female,$125k or more,sporadic
472386,0.9412,47,College,Other/Mixed,Male,$125k or more,sporadic
472387,1.0779,54,Some college,White,Male,$125k or more,rarely/never
472388,0.5402,61,Some college,Black,Female,$40-75k,always
472391,0.5672,39,College,Black,Male,$75-125k,sporadic
472393,0.9608,74,High school or less,White,Female,Less than $40k,always
472394,1.1809,33,Some college,White,Male,$40-75k,sporadic
482560,0.7565,38,Some college,Hispanic,Male,$75-125k,sporadic
472396,0.7004,64,Some college,White,Male,Less than $40k,sporadic
472397,0.8184,72,College,White,Male,$75-125k,always
472398,1.2966,54,Some college,White,Male,$125k or more,always
472399,0.9921,69,High school or less,White,Male,Less than $40k,always
472400,1.0274,41,College,White,Male,$125k or more,sporadic
472401,0.7786,73,Some college,White,Male,Less than $40k,rarely/never
472403,0.8718,55,College,White,Male,$125k or more,rarely/never
472404,0.9431,64,Some college,Other/Mixed,Female,Less than $40k,always
472405,1.1512,70,High school or less,White,Female,$75-125k,always
472406,0.325,64,College,Hispanic,Male,Less than $40k,sporadic
482573,0.9207,36,Some college,Hispanic,Male,$75-125k,sporadic
472409,1.4185,41,High school or less,Hispanic,Male,$40-75k,rarely/never
472410,1.0976,43,College,White,Female,$40-75k,sporadic
482578,0.3776,50,College,Hispanic,Male,$75-125k,sporadic
472411,1.1458,74,High school or less,Other/Mixed,Female,Less than $40k,sporadic
472412,1.0583,47,College,White,Male,$125k or more,sporadic
472413,1.3514,63,High school or less,White,Female,$125k or more,rarely/never
472414,0.7889,70,High school or less,Black,Female,$40-75k,sporadic
472415,1.0137,61,High school or less,White,Female,$75-125k,always
472416,0.6002,73,College,Other/Mixed,Male,$40-75k,sporadic
472417,1.4568,37,High school or less,Hispanic,Male,$125k or more,sporadic
472419,0.9895,35,College,Other/Mixed,Male,$125k or more,sporadic
472420,0.8718,59,College,White,Male,$125k or more,sporadic
472421,1.0527,82,High school or less,White,Female,Less than $40k,rarely/never
472423,0.8905,60,College,White,Male,$75-125k,sporadic
472424,0.9182,65,High school or less,White,Male,Less than $40k,sporadic
472425,1.5705,55,Some college,White,Female,$125k or more,sporadic
472427,1.2375,57,High school or less,White,Female,$40-75k,rarely/never
472430,0.7384,67,High school or less,Black,Male,$75-125k,sporadic
472431,1.4351,41,College,White,Female,$125k or more,sporadic
472432,0.9143,85,High school or less,Black,Male,Less than $40k,always
472433,0.9782,53,College,White,Female,$75-125k,always
472434,0.7847,40,College,Other/Mixed,Female,$75-125k,sporadic
472436,1.1382,41,Some college,White,Male,$40-75k,sporadic
472438,0.5639,46,Some college,Hispanic,Female,Less than $40k,sporadic
472440,0.8184,63,College,White,Male,$125k or more,always
472441,0.8718,52,College,White,Male,$125k or more,rarely/never
472442,0.9488,67,High school or less,White,Male,$40-75k,sporadic
472443,1.1715,56,College,White,Male,$125k or more,rarely/never
472444,0.5771,33,College,Black,Male,$75-125k,sporadic
472445,0.7568,76,High school or less,Hispanic,Male,Less than $40k,always
472446,1.0583,58,College,White,Male,$125k or more,always
482615,0.9322,60,High school or less,Black,Female,$125k or more,always
472447,1.1357,69,High school or less,White,Male,$40-75k,sporadic
472450,0.9835,38,College,White,Female,$40-75k,always
472451,1.2914,23,Some college,White,Female,$125k or more,rarely/never
472452,0.4719,61,Some college,Black,Female,Less than $40k,sporadic
472454,1.0533,66,Some college,White,Female,$125k or more,sporadic
482624,1.2696,51,High school or less,White,Female,Less than $40k,sporadic
472455,1.2779,34,College,White,Male,$125k or more,sporadic
472457,1.2159,36,Some college,White,Female,Less than $40k,sporadic
472458,0.8401,74,Some college,White,Male,$40-75k,always
482629,1.4106,35,College,White,Female,$125k or more,sporadic
472459,1.1496,55,Some college,White,Female,$75-125k,always
472460,0.3979,61,College,Hispanic,Female,$40-75k,sporadic
482633,0.987,51,High school or less,Hispanic,Male,$75-125k,sporadic
472464,0.7211,31,College,Black,Female,$75-125k,sporadic
472465,1.2687,36,College,White,Male,$125k or more,sporadic
472466,1.0691,44,College,White,Female,$40-75k,always
472468,0.7091,27,College,Hispanic,Female,$75-125k,always
472471,1.4632,35,Some college,White,Female,$40-75k,sporadic
472472,1.0767,54,College,White,Male,$125k or more,sporadic
472473,0.7138,45,Some college,Hispanic,Female,$75-125k,sporadic
472474,0.9182,72,High school or less,White,Male,$40-75k,sporadic
472475,1.2282,64,Some college,White,Female,$125k or more,always
472476,0.9511,65,College,White,Male,$125k or more,always
472477,0.6817,48,Some college,Black,Female,$40-75k,always
472478,1.2147,35,College,White,Male,$125k or more,sporadic
472479,1.0591,80,High school or less,White,Female,$40-75k,always
472480,1.073,30,College,White,Male,$75-125k,rarely/never
472482,0.9676,61,College,White,Male,$125k or more,sporadic
472484,0.8465,62,Some college,White,Female,Less than $40k,always
472485,0.3353,73,College,Black,Male,$125k or more,sporadic
472488,0.9609,54,High school or less,Hispanic,Female,Less than $40k,sporadic
472491,1.0476,27,Some college,White,Male,$75-125k,rarely/never
472492,0.7184,28,College,White,Male,Less than $40k,sporadic
472493,1.3135,48,College,White,Female,$125k or more,sporadic
472494,0.9145,61,Some college,White,Female,Less than $40k,sporadic
472497,1.0772,60,High school or less,White,Male,$75-125k,always
472499,1.277,22,College,White,Female,$125k or more,always
472500,0.928,57,Some college,White,Male,$40-75k,sporadic
472501,0.9742,66,High school or less,White,Female,Less than $40k,sporadic
472502,1.0533,65,Some college,White,Female,$75-125k,always
472503,1.4274,56,High school or less,White,Male,$125k or more,always
472504,0.9485,89,High school or less,White,Male,$75-125k,always
472505,0.3166,65,College,Hispanic,Male,$75-125k,always
472507,0.6177,41,College,Hispanic,Male,$75-125k,sporadic
482680,0.3965,60,College,Black,Male,$125k or more,sporadic
472508,1.7509,38,Some college,White,Male,$125k or more,sporadic
472509,0.7889,82,High school or less,Black,Female,Less than $40k,always
472511,0.8678,84,Some college,White,Male,$75-125k,always
472512,1.0267,29,College,White,Female,$125k or more,always
482686,0.5844,79,College,Other/Mixed,Male,$75-125k,always
472517,0.9712,58,College,White,Female,$75-125k,sporadic
472520,0.5622,60,Some college,Black,Female,$75-125k,sporadic
472521,1.0193,31,College,White,Female,$125k or more,rarely/never
472522,0.8728,94,High school or less,White,Male,Less than $40k,sporadic
472523,0.7646,64,College,White,Female,$75-125k,always
472525,0.7933,53,High school or less,Hispanic,Male,Less than $40k,always
482700,1.1696,58,Some college,White,Female,$75-125k,sporadic
472526,0.7529,71,College,White,Male,$40-75k,always
472527,1.0844,58,College,White,Male,$125k or more,always
472528,1.5036,50,Some college,White,Female,$125k or more,always
472529,0.8289,82,High school or less,White,Male,Less than $40k,always
472531,1.0695,63,High school or less,White,Male,$125k or more,always
472532,0.9006,75,Some college,White,Male,$40-75k,rarely/never
472533,0.2836,71,College,Hispanic,Male,$75-125k,sporadic
472534,0.9445,29,College,White,Female,$40-75k,rarely/never
472536,0.8044,75,College,White,Male,$125k or more,always
472537,1.4453,54,Some college,White,Female,$75-125k,rarely/never
472538,0.9855,67,Some college,White,Male,$75-125k,sporadic
472539,1.4512,26,High school or less,Other/Mixed,Male,Less than $40k,rarely/never
472540,1.0067,66,High school or less,White,Female,$40-75k,sporadic
472541,0.9488,74,High school or less,White,Male,$40-75k,sporadic
472542,0.7083,61,College,White,Male,$75-125k,sporadic
472543,0.9252,49,College,Other/Mixed,Male,$125k or more,sporadic
472544,1.1216,52,High school or less,White,Female,$40-75k,rarely/never
472545,1.0067,68,High school or less,White,Female,$40-75k,always
472546,0.6502,65,High school or less,Black,Male,$75-125k,sporadic
472547,1.3041,57,College,White,Female,$125k or more,always
472548,1.0844,54,College,White,Male,$125k or more,sporadic
482726,1.1198,57,Some college,White,Female,$75-125k,always
472549,0.4447,60,Some college,Hispanic,Male,$40-75k,sporadic
472550,0.7793,56,Some college,White,Male,$40-75k,sporadic
472551,0.701,55,College,Other/Mixed,Male,$75-125k,sporadic
472552,0.7184,29,College,White,Male,Less than $40k,sporadic
472554,1.169,40,High school or less,Black,Male,$40-75k,rarely/never
472555,0.9412,47,College,Other/Mixed,Male,$125k or more,rarely/never
472556,0.828,55,High school or less,Hispanic,Male,$75-125k,rarely/never
472559,1.284,43,High school or less,White,Female,Less than $40k,rarely/never
472560,0.9264,86,College,White,Male,$125k or more,sporadic
472561,0.7655,61,High school or less,White,Male,$40-75k,sporadic
472563,1.0505,31,College,White,Female,$75-125k,sporadic
472564,0.6527,45,Some college,Black,Female,Less than $40k,sporadic
472566,1.011,31,High school or less,Hispanic,Male,Less than $40k,always
472567,1.0583,59,College,White,Male,$125k or more,sporadic
472568,1.3467,50,High school or less,Hispanic,Female,$125k or more,sporadic
472570,0.5771,43,College,Black,Male,$75-125k,always
472571,1.073,39,College,White,Male,$125k or more,sporadic
472573,0.6159,37,Some college,Black,Male,Less than $40k,rarely/never
472576,1.1953,39,High school or less,White,Male,Less than $40k,sporadic
472577,0.5083,35,College,Black,Male,$40-75k,rarely/never
472578,1.0267,62,College,White,Female,$125k or more,sporadic
472579,1.0547,42,College,White,Male,$75-125k,sporadic
472580,0.5189,50,Some college,Hispanic,Male,$75-125k,rarely/never
472581,1.1891,29,Some college,White,Female,$40-75k,always
